     1	B
     2	A
     3	A
     4	A
     5	A
     6	A
     7	A
     8	A
     9	A
    10	A
    11	A
    12	A
    13	B
    14	B
    15	B
    16	A
    17	A
    18	A
    19	B
    20	B
    21	B
    22	B
    23	B
    24	B
    25	B
    26	B
    27	B
    28	B
    29	B
    30	B
    31	A
    32	A
    33	A
    34	B
    35	B
    36	B
    37	B
    38	A
    39	A
    40	A
    41	A
    42	A
    43	B
    44	B
    45	B
    46	B
    47	B
    48	B
    49	B
    50	B
    51	B
    52	B
    53	B
    54	B
    55	A
    56	A
    57	A
    58	A
    59	A
    60	A
    61	A
    62	A
    63	A
    64	A
    65	A
    66	A
    67	A
    68	A
    69	B
    70	A
    71	B
    72	A
    73	A
    74	A
    75	A
    76	A
    77	A
    78	A
    79	A
    80	B
    81	A
    82	B
    83	B
    84	B
    85	B
    86	B
    87	B
    88	B
    89	B
    90	B
    91	B
    92	B
    93	B
    94	B
    95	B
    96	B
    97	B
    98	B
    99	B
   100	B
   101	B
   102	B
   103	B
   104	B
   105	B
   106	B
   107	B
   108	B
   109	B
   110	B
   111	B
   112	A
   113	A
   114	A
   115	A
   116	A
   117	A
   118	A
   119	A
   120	A
   121	A
   122	A
   123	A
   124	A
   125	A
   126	A
   127	A
   128	A
   129	A
   130	A
   131	A
   132	A
   133	A
   134	A
   135	A
   136	A
   137	A
   138	A
   139	A
   140	A
   141	A
   142	A
   143	A
   144	A
   145	A
   146	A
   147	A
   148	A
   149	A
   150	A
   151	A
   152	A
   153	A
   154	B
   155	B
   156	B
   157	B
   158	B
   159	A
   160	B
   161	B
   162	B
   163	B
   164	B
   165	B
   166	A
   167	A
   168	B
   169	A
   170	B
   171	B
   172	B
   173	A
   174	B
   175	B
   176	B
   177	A
   178	A
   179	B
   180	B
   181	B
   182	B
   183	B
   184	B
   185	B
   186	B
   187	A
   188	A
   189	B
   190	A
   191	B
   192	B
   193	B
   194	B
   195	B
   196	B
   197	B
   198	B
   199	B
   200	B
   201	B
   202	B
   203	B
   204	B
   205	B
   206	B
   207	B
   208	B
   209	B
   210	B
   211	B
   212	B
   213	B
   214	B
   215	B
   216	B
   217	B
   218	A
   219	A
   220	A
   221	A
   222	A
   223	A
   224	B
   225	B
   226	A
   227	A
   228	A
   229	A
   230	A
   231	A
   232	A
   233	A
   234	B
   235	B
   236	B
   237	B
   238	B
   239	B
   240	B
   241	B
   242	B
   243	B
   244	B
   245	B
   246	B
   247	B
   248	B
   249	B
   250	A
   251	A
   252	A
   253	A
   254	B
   255	B
   256	B
   257	B
   258	B
   259	B
   260	B
   261	B
   262	B
   263	B
   264	B
   265	B
   266	B
   267	A
   268	A
   269	A
   270	A
   271	A
   272	A
   273	A
   274	A
   275	A
   276	A
   277	A
   278	B
   279	B
   280	B
   281	B
   282	B
   283	B
   284	B
   285	B
   286	B
   287	B
   288	B
   289	A
   290	B
   291	B
   292	B
   293	B
   294	B
   295	B
   296	B
   297	B
   298	A
   299	B
   300	B
   301	B
   302	B
   303	B
   304	B
   305	B
   306	A
   307	A
   308	A
   309	A
   310	A
   311	A
   312	A
   313	A
   314	A
   315	A
   316	A
   317	A
   318	A
   319	A
   320	A
   321	A
   322	A
   323	A
   324	A
   325	A
   326	A
   327	A
   328	A
   329	B
   330	B
   331	B
   332	B
   333	A
   334	B
   335	B
   336	B
   337	B
   338	B
   339	B
   340	B
   341	B
   342	B
   343	B
   344	B
   345	B
   346	B
   347	B
   348	B
   349	A
   350	A
   351	A
   352	A
   353	A
   354	A
   355	A
   356	A
   357	A
   358	A
   359	B
   360	B
   361	B
   362	B
   363	B
   364	B
   365	B
   366	B
   367	B
   368	B
   369	B
   370	B
   371	B
   372	B
   373	B
   374	B
   375	B
   376	B
   377	B
   378	B
   379	B
   380	B
   381	B
   382	B
   383	B
   384	A
   385	B
   386	B
   387	B
   388	B
   389	A
   390	B
   391	B
   392	B
   393	B
   394	B
   395	B
   396	B
   397	B
   398	B
   399	B
   400	B
   401	B
   402	B
   403	B
   404	B
   405	B
   406	B
   407	B
   408	B
   409	B
   410	B
   411	B
   412	B
   413	B
   414	B
   415	B
   416	B
   417	B
   418	B
   419	B
   420	B
   421	B
   422	B
   423	B
   424	B
   425	B
   426	B
   427	B
   428	B
   429	B
   430	B
   431	B
   432	B
   433	B
   434	B
   435	B
   436	B
   437	A
   438	A
   439	A
   440	A
   441	B
   442	B
   443	B
   444	B
   445	B
   446	B
   447	B
   448	A
   449	B
   450	B
   451	B
   452	B
   453	B
   454	B
   455	A
   456	A
   457	A
   458	A
   459	A
   460	A
   461	A
   462	A
   463	A
   464	B
   465	B
   466	B
   467	B
   468	B
   469	B
   470	A
   471	A
   472	A
   473	B
   474	B
   475	B
   476	A
   477	A
   478	B
   479	B
   480	B
   481	B
   482	B
   483	B
   484	A
   485	A
   486	A
   487	B
   488	B
   489	B
   490	B
   491	B
   492	B
   493	B
   494	B
   495	A
   496	A
   497	A
   498	A
   499	A
   500	A
   501	A
   502	A
   503	A
   504	A
   505	A
   506	A
   507	A
   508	A
   509	A
   510	A
   511	A
   512	A
   513	B
   514	B
   515	B
   516	A
   517	B
   518	A
   519	A
   520	B
   521	A
   522	A
   523	A
   524	A
   525	A
   526	B
   527	B
   528	B
   529	B
   530	B
   531	B
   532	B
   533	B
   534	B
   535	B
   536	B
   537	B
   538	B
   539	B
   540	B
   541	B
   542	B
   543	B
   544	B
   545	B
   546	B
   547	B
   548	A
   549	B
   550	B
   551	B
   552	B
   553	B
   554	B
   555	B
   556	B
   557	B
   558	B
   559	B
   560	B
   561	B
   562	B
   563	B
   564	B
   565	B
   566	B
   567	B
   568	B
   569	B
   570	B
   571	B
   572	B
   573	B
   574	B
   575	B
   576	B
   577	B
   578	B
   579	B
   580	B
   581	B
   582	B
   583	B
   584	B
   585	B
   586	B
   587	B
   588	B
   589	B
   590	B
   591	B
   592	B
   593	B
   594	B
   595	B
   596	B
   597	B
   598	B
   599	B
   600	B
   601	A
   602	A
   603	B
   604	B
   605	B
   606	B
   607	B
   608	A
   609	A
   610	B
   611	B
   612	B
   613	B
   614	B
   615	B
   616	B
   617	A
   618	B
   619	B
   620	B
   621	B
   622	B
   623	B
   624	B
   625	B
   626	B
   627	B
   628	B
   629	B
   630	B
   631	B
   632	B
   633	B
   634	B
   635	B
   636	B
   637	A
   638	A
   639	A
   640	A
   641	B
   642	B
   643	A
   644	A
   645	A
   646	A
   647	A
   648	A
   649	A
   650	A
   651	A
   652	A
   653	A
   654	A
   655	A
   656	B
   657	B
   658	B
   659	B
   660	B
   661	B
   662	B
   663	B
   664	B
   665	B
   666	B
   667	B
   668	B
   669	B
   670	B
   671	B
   672	B
   673	B
   674	B
   675	B
   676	B
   677	A
   678	B
   679	B
   680	B
   681	B
   682	B
   683	B
   684	B
   685	B
   686	B
   687	B
   688	B
   689	B
   690	B
   691	B
   692	B
   693	B
   694	B
   695	B
   696	A
   697	A
   698	A
   699	A
   700	A
   701	A
   702	A
   703	A
   704	A
   705	A
   706	A
   707	A
   708	A
   709	A
   710	A
   711	A
   712	A
   713	A
   714	A
   715	A
   716	A
   717	A
   718	A
   719	A
   720	A
   721	A
   722	A
   723	A
   724	A
   725	A
   726	A
   727	A
   728	A
   729	A
   730	A
   731	A
   732	A
   733	A
   734	A
   735	A
   736	A
   737	A
   738	A
   739	A
   740	A
   741	A
   742	A
   743	A
   744	A
   745	A
   746	A
   747	A
   748	A
   749	A
   750	A
   751	A
   752	A
   753	A
   754	A
   755	A
   756	A
   757	A
   758	A
   759	A
   760	A
   761	A
   762	A
   763	A
   764	A
   765	A
   766	A
   767	A
   768	A
   769	A
   770	A
   771	A
   772	A
   773	A
   774	A
   775	B
   776	B
   777	B
   778	B
   779	B
   780	B
   781	B
   782	B
   783	B
   784	B
   785	B
   786	B
   787	B
   788	B
   789	B
   790	A
   791	A
   792	A
   793	A
   794	A
   795	A
   796	A
   797	A
   798	A
   799	A
   800	A
   801	A
   802	A
   803	A
   804	A
   805	A
   806	A
   807	A
   808	A
   809	A
   810	A
